07/03/2025 21:56:48.012 | DEBUG    |                                      InstallAshita | Installing Ashita into the current process.
07/03/2025 21:56:48.016 | DEBUG    |                             AshitaCore::Initialize |   padmode000 : -1
07/03/2025 21:56:48.016 | DEBUG    |                             AshitaCore::Initialize |   padsin000 : -1
07/03/2025 21:56:48.016 | DEBUG    |                             AshitaCore::Initialize |   padguid000 : -1
07/03/2025 21:56:48.016 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
07/03/2025 21:56:48.016 | DEBUG    |                             Properties::Properties | .ctor
07/03/2025 21:56:48.016 | DEBUG    |                           ChatManager::ChatManager | .ctor
07/03/2025 21:56:48.016 | DEBUG    |                           FontManager::FontManager | .ctor
07/03/2025 21:56:48.016 | DEBUG    |                             GuiManager::GuiManager | .ctor
07/03/2025 21:56:48.016 | DEBUG    |   newIDirectInputDevice8A::newIDirectInputDevice8A | .ctor
07/03/2025 21:56:48.016 | DEBUG    |                             Controller::Controller | null.ctor
07/03/2025 21:56:48.016 | DEBUG    |                                     XInput::XInput | .ctor
07/03/2025 21:56:48.016 | DEBUG    |                         InputManager::InputManager | .ctor
07/03/2025 21:56:48.016 | DEBUG    |                       MemoryManager::MemoryManager | .ctor
07/03/2025 21:56:48.016 | DEBUG    |                       OffsetManager::OffsetManager | .ctor
07/03/2025 21:56:48.016 | DEBUG    |                       PacketManager::PacketManager | .ctor
07/03/2025 21:56:48.016 | DEBUG    |                       PluginManager::PluginManager | .ctor
07/03/2025 21:56:48.016 | DEBUG    |                 PolPluginManager::PolPluginManager | .ctor
07/03/2025 21:56:48.016 | DEBUG    |                     PointerManager::PointerManager | .ctor
07/03/2025 21:56:48.016 | DEBUG    |                 PrimitiveManager::PrimitiveManager | .ctor
07/03/2025 21:56:48.016 | DEBUG    |                   ResourceManager::ResourceManager | .ctor
07/03/2025 21:56:48.016 | DEBUG    |                             Properties::Initialize | <Begin>
07/03/2025 21:56:48.016 | DEBUG    |                             Properties::Initialize | <End> [Status: Ok!]
07/03/2025 21:56:48.016 | DEBUG    |                           InputManager::Initialize | <Begin>
07/03/2025 21:56:48.017 | DEBUG    |                           InputManager::Initialize | <End> [Status: Ok!]
07/03/2025 21:56:48.017 | DEBUG    |                          OffsetManager::Initialize | <Begin>
07/03/2025 21:56:48.017 | DEBUG    |                          OffsetManager::Initialize | <End> [Status: Ok!]
07/03/2025 21:56:48.017 | DEBUG    |                         PointerManager::Initialize | <Begin>
07/03/2025 21:56:48.017 | DEBUG    |                         PointerManager::Initialize | <End> [Status: Ok!]
07/03/2025 21:56:48.017 | DEBUG    |                          MemoryManager::Initialize | <Begin>
07/03/2025 21:56:48.017 | DEBUG    |                             MemoryManager::Release | <Begin>
07/03/2025 21:56:48.017 | DEBUG    |                             MemoryManager::Release | <End> [Status: Ok!]
07/03/2025 21:56:48.017 | DEBUG    |                          MemoryManager::Initialize | <End> [Status: Ok!]
07/03/2025 21:56:48.017 | DEBUG    |                            ChatManager::Initialize | <Begin>
07/03/2025 21:56:48.017 | DEBUG    |                            ChatManager::Initialize | <End> [Status: Ok!]
07/03/2025 21:56:48.017 | DEBUG    |                          PacketManager::Initialize | <Begin>
07/03/2025 21:56:48.017 | DEBUG    |                          PacketManager::Initialize | <End> [Status: Ok!]
07/03/2025 21:56:48.017 | DEBUG    |                          PluginManager::Initialize | <Begin>
07/03/2025 21:56:48.017 | DEBUG    |                          PluginManager::Initialize | <End> [Status: Ok!]
07/03/2025 21:56:48.017 | DEBUG    |                       PolPluginManager::Initialize | <Begin>
07/03/2025 21:56:48.075 | INFO     |                                              pivot | Using config file: 'C:\Ashita\Ashita-v4beta\config\pivot\pivot.ini'
07/03/2025 21:56:48.075 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Ashita\Ashita-v4beta\\config\pivot\pivot.ini
07/03/2025 21:56:48.083 | DEBUG    |                                              pivot | >> pivot settings <<
07/03/2025 21:56:48.083 | DEBUG    |                                              pivot | root_path C:\Ashita\Ashita-v4beta\polplugins\DATs
07/03/2025 21:56:48.083 | DEBUG    |                                              pivot | debug_log false
07/03/2025 21:56:48.083 | DEBUG    |                                              pivot | redirect_fopens true
07/03/2025 21:56:48.083 | DEBUG    |                                              pivot | overlays:
07/03/2025 21:56:48.083 | DEBUG    |                                              pivot | [00] XI-View
07/03/2025 21:56:48.083 | DEBUG    |                                              pivot | [01] XI-Vision
07/03/2025 21:56:48.083 | DEBUG    |                                              pivot | 
07/03/2025 21:56:48.083 | INFO     |                                              pivot | m_logDebug = Discard
07/03/2025 21:56:48.083 | INFO     |                                              pivot | m_rootPath = 'C:\Ashita\Ashita-v4beta\polplugins\DATs'
07/03/2025 21:56:48.083 | INFO     |                                              pivot | addOverlay: 'XI-View'
07/03/2025 21:56:48.083 | INFO     |                                              pivot | => success
07/03/2025 21:56:48.083 | INFO     |                                              pivot | addOverlay: 'XI-Vision'
07/03/2025 21:56:48.084 | WARN     |                                              pivot | WARNING:       12: ignoring 'C:\ASHITA\ASHITA-V4BETA\POLPLUGINS\DATS/XI-VISION//ROM/0/12.DAT'
07/03/2025 21:56:48.084 | WARN     |                                              pivot | WARNING:   119051: ignoring 'C:\ASHITA\ASHITA-V4BETA\POLPLUGINS\DATS/XI-VISION//ROM/119/51.DAT'
07/03/2025 21:56:48.084 | WARN     |                                              pivot | WARNING:   119057: ignoring 'C:\ASHITA\ASHITA-V4BETA\POLPLUGINS\DATS/XI-VISION//ROM/119/57.DAT'
07/03/2025 21:56:48.085 | WARN     |                                              pivot | WARNING:   280015: ignoring 'C:\ASHITA\ASHITA-V4BETA\POLPLUGINS\DATS/XI-VISION//ROM/280/15.DAT'
07/03/2025 21:56:48.088 | INFO     |                                              pivot | => success
07/03/2025 21:56:48.125 | INFO     |                                              pivot | enabling fopen_s hook
07/03/2025 21:56:48.125 | INFO     |                                              pivot | m_hooksSet = true
07/03/2025 21:56:48.125 | DEBUG    |                             PolPluginManager::Load | Loaded POL plugin: pivot - Version: 4.16 - By: Heals
07/03/2025 21:56:48.126 | DEBUG    |                       PolPluginManager::Initialize | <End> [Status: Ok!]
07/03/2025 21:56:48.126 | DEBUG    |                             AshitaCore::Initialize | <End> [Status: Ok!]
07/03/2025 21:56:48.126 | DEBUG    |                    Ashita::Hooks::DirectX::Install | <Begin>
07/03/2025 21:56:48.126 | DEBUG    |                    Ashita::Hooks::DirectX::Install | <End> [Status: Ok!]
07/03/2025 21:56:48.126 | DEBUG    |                      Ashita::Hooks::Mutex::Install | <Begin>
07/03/2025 21:56:48.126 | DEBUG    |                      Ashita::Hooks::Mutex::Install | <End> [Status: Ok!]
07/03/2025 21:56:48.126 | DEBUG    |                   Ashita::Hooks::Registry::Install | <Begin>
07/03/2025 21:56:48.126 | DEBUG    |                   Ashita::Hooks::Registry::Install | <End> [Status: Ok!]
07/03/2025 21:56:48.126 | DEBUG    |                     Ashita::Hooks::Window::Install | <Begin>
07/03/2025 21:56:48.126 | DEBUG    |                     Ashita::Hooks::Window::Install | <End> [Status: Ok!]
07/03/2025 21:56:48.126 | DEBUG    |                     Ashita::Hooks::XInput::Install | <Begin>
07/03/2025 21:56:48.128 | DEBUG    |                     Ashita::Hooks::XInput::Install | <End> [Status: Ok!]
07/03/2025 21:56:51.042 | DEBUG    |        Ashita::Hooks::Window::Mine_CreateWindowExW | CreateWindowExW - Creating PlayOnline window. [dwExStyle: 0][dwStyle: 13238272][Pos: -2147483648 x -2147483648][Size: 653 x 517]
07/03/2025 21:56:51.044 | DEBUG    |        Ashita::Hooks::Window::Mine_CreateWindowExW | CreateWindowExW - Creating PlayOnline Mask window. [dwExStyle: 8][dwStyle: -2130706432][Pos: -1 x -1][Size: 1921 x 1081]
07/03/2025 21:56:51.049 | DEBUG    |    Ashita::Hooks::DirectX::Mine_DirectInput8Create | DirectInput8Create - Creating new DirectInput instance. [dwVersion: 2048]
07/03/2025 21:58:12.821 | DEBUG    |        Ashita::Hooks::Window::Mine_CreateWindowExA | CreateWindowExA - Creating Final Fantasy XI window. [dwExStyle: 0][dwStyle: -2147483648][Pos: -2147483648 x -2147483648][Size: 1920 x 1080]
07/03/2025 21:58:13.043 | DEBUG    |       Ashita::Hooks::DirectX::Mine_Direct3DCreate8 | Direct3DCreate8 - Creating new Direct3D instance. [SDKVersion: 220]
07/03/2025 21:58:13.110 | DEBUG    |                       newIDirect3D8::newIDirect3D8 | .ctor
07/03/2025 21:58:13.113 | DEBUG    |                        newIDirect3D8::CreateDevice | Creating a new graphics device..
07/03/2025 21:58:13.177 | DEBUG    |           newIDirect3DDevice8::newIDirect3DDevice8 | .ctor
07/03/2025 21:58:13.177 | DEBUG    |                             AshitaCore::GameLoaded | GameLoaded event invoked.
07/03/2025 21:58:13.177 | DEBUG    |                           ResourceManager::Release | <Begin>
07/03/2025 21:58:13.177 | DEBUG    |                           ResourceManager::Release | <End> [Status: Ok!]
07/03/2025 21:58:13.177 | DEBUG    |                        ResourceManager::Initialize | <Begin>
07/03/2025 21:58:13.177 | DEBUG    |                           ResourceManager::Release | <Begin>
07/03/2025 21:58:13.177 | DEBUG    |                           ResourceManager::Release | <End> [Status: Ok!]
07/03/2025 21:58:13.193 | DEBUG    |                        ResourceManager::Initialize | <End> [Status: Ok!]
07/03/2025 21:58:13.193 | DEBUG    |                            ResourceManager::Update | <Begin>
07/03/2025 21:58:13.193 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Ashita\Ashita-v4beta\\config\\ashita\ashita.datmap.ini
07/03/2025 21:58:13.209 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Ashita\Ashita-v4beta\\config\\ashita\custom.datmap.ini
07/03/2025 21:58:13.647 | DEBUG    |                            ResourceManager::Update | Resource parsing completed in: 455.095000ms [Status: 1]
07/03/2025 21:58:13.647 | DEBUG    |                            ResourceManager::Update | <End> [Status: Ok!]
07/03/2025 21:58:13.647 | DEBUG    |                               InputManager::Update | <Begin>
07/03/2025 21:58:13.647 | DEBUG    |                                       Mouse::Mouse | .ctor
07/03/2025 21:58:13.647 | DEBUG    |                                  Mouse::Initialize | <Begin>
07/03/2025 21:58:13.647 | DEBUG    |                                  Mouse::Initialize | <End> [Status: Ok!]
07/03/2025 21:58:13.647 | DEBUG    |                             InputManager::SetMouse | Setting new mouse instance..
07/03/2025 21:58:13.647 | DEBUG    |                               InputManager::Update | <End> [Status: Ok!]
07/03/2025 21:58:13.647 | DEBUG    |                              OffsetManager::Update | <Begin>
07/03/2025 21:58:13.648 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Ashita\Ashita-v4beta\\config\\ashita\ashita.offsets.ini
07/03/2025 21:58:13.659 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Ashita\Ashita-v4beta\\config\\ashita\custom.offsets.ini
07/03/2025 21:58:13.667 | WARN     |                         ConfigurationManager::Load | Configuration file has invalid section names or no data: C:\Ashita\Ashita-v4beta\\config\\ashita\custom.offsets.ini
07/03/2025 21:58:13.667 | DEBUG    |                              OffsetManager::Update | <End> [Status: Ok!]
07/03/2025 21:58:13.667 | DEBUG    |                             PointerManager::Update | <Begin>
07/03/2025 21:58:13.667 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Ashita\Ashita-v4beta\\config\\ashita\ashita.pointers.ini
07/03/2025 21:58:13.679 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Ashita\Ashita-v4beta\\config\\ashita\custom.pointers.ini
07/03/2025 21:58:13.688 | WARN     |                         ConfigurationManager::Load | Configuration file has invalid section names or no data: C:\Ashita\Ashita-v4beta\\config\\ashita\custom.pointers.ini
07/03/2025 21:58:13.691 | DEBUG    |                             PointerManager::Update | Pointer: (04CBF07C) [Ok!] autofollow
07/03/2025 21:58:13.691 | DEBUG    |                             PointerManager::Update | Pointer: (04D1B2F5) [Ok!] castbar
07/03/2025 21:58:13.691 | DEBUG    |                             PointerManager::Update | Pointer: (04DC76F0) [Ok!] chat.addchatmessage
07/03/2025 21:58:13.692 | DEBUG    |                             PointerManager::Update | Pointer: (04E57220) [Ok!] chat.inputtext.this
07/03/2025 21:58:13.692 | DEBUG    |                             PointerManager::Update | Pointer: (04CB1EC2) [Ok!] chat.logfile
07/03/2025 21:58:13.692 | DEBUG    |                             PointerManager::Update | Pointer: (04E5A430) [Ok!] chat.parseautotranslate
07/03/2025 21:58:13.692 | DEBUG    |                             PointerManager::Update | Pointer: (04D7A325) [Ok!] chat.parseautotranslate.this
07/03/2025 21:58:13.692 | DEBUG    |                             PointerManager::Update | Pointer: (04D20BD0) [Ok!] chat.parseinputtext
07/03/2025 21:58:13.692 | DEBUG    |                             PointerManager::Update | Pointer: (04D20BF2) [Ok!] chat.parseinputtext.this
07/03/2025 21:58:13.692 | DEBUG    |                             PointerManager::Update | Pointer: (04D17F8C) [Ok!] clientversion
07/03/2025 21:58:13.692 | DEBUG    |                             PointerManager::Update | Pointer: (04696533) [Ok!] config.autodisconnect
07/03/2025 21:58:13.694 | DEBUG    |                             PointerManager::Update | Pointer: (04E58532) [Ok!] config.languagefilter
07/03/2025 21:58:13.694 | DEBUG    |                             PointerManager::Update | Pointer: (04CA3A20) [Ok!] entitymap
07/03/2025 21:58:13.694 | DEBUG    |                             PointerManager::Update | Pointer: (04D3579B) [Ok!] entitymap.size
07/03/2025 21:58:13.694 | DEBUG    |                             PointerManager::Update | Pointer: (04D8B106) [Ok!] inventory
07/03/2025 21:58:13.694 | DEBUG    |                             PointerManager::Update | Pointer: (04DB82C5) [Ok!] inventory.selecteditem
07/03/2025 21:58:13.694 | DEBUG    |                             PointerManager::Update | Pointer: (04DFE7A2) [Ok!] menu
07/03/2025 21:58:13.694 | DEBUG    |                             PointerManager::Update | Pointer: (04D7D3D0) [Ok!] packets.decryptbuffer
07/03/2025 21:58:13.694 | DEBUG    |                             PointerManager::Update | Pointer: (04D7D2A0) [Ok!] packets.encryptbuffer
07/03/2025 21:58:13.694 | DEBUG    |                             PointerManager::Update | Pointer: (04D9BF80) [Ok!] packets.queuepacket1
07/03/2025 21:58:13.694 | DEBUG    |                             PointerManager::Update | Pointer: (04D7DA30) [Ok!] packets.queuepacket2
07/03/2025 21:58:13.694 | DEBUG    |                             PointerManager::Update | Pointer: (04EA0E2B) [Ok!] party
07/03/2025 21:58:13.694 | DEBUG    |                             PointerManager::Update | Pointer: (04D38D8F) [Ok!] party.statusicons
07/03/2025 21:58:13.694 | DEBUG    |                             PointerManager::Update | Pointer: (04DE69FA) [Ok!] player
07/03/2025 21:58:13.694 | DEBUG    |                             PointerManager::Update | Pointer: (04D85BF0) [Ok!] player.hasability
07/03/2025 21:58:13.694 | DEBUG    |                             PointerManager::Update | Pointer: (04D37C94) [Ok!] player.haskeyitem
07/03/2025 21:58:13.694 | DEBUG    |                             PointerManager::Update | Pointer: (04D8FC50) [Ok!] player.hasspell
07/03/2025 21:58:13.694 | DEBUG    |                             PointerManager::Update | Pointer: (04D90B60) [Ok!] player.joblevels
07/03/2025 21:58:13.694 | DEBUG    |                             PointerManager::Update | Pointer: (04D90BA0) [Ok!] player.jobmasterlevels
07/03/2025 21:58:13.694 | DEBUG    |                             PointerManager::Update | Pointer: (04D2E6AA) [Ok!] player.loginstatus
07/03/2025 21:58:13.694 | DEBUG    |                             PointerManager::Update | Pointer: (04D2740F) [Ok!] player.petmp
07/03/2025 21:58:13.694 | DEBUG    |                             PointerManager::Update | Pointer: (04D3CD3D) [Ok!] player.pettp
07/03/2025 21:58:13.694 | DEBUG    |                             PointerManager::Update | Pointer: (04EC2604) [Ok!] recast.abilities
07/03/2025 21:58:13.694 | DEBUG    |                             PointerManager::Update | Pointer: (04EC9162) [Ok!] recast.spells
07/03/2025 21:58:13.694 | DEBUG    |                             PointerManager::Update | Pointer: (04D1A427) [Ok!] target.settarget
07/03/2025 21:58:13.694 | DEBUG    |                             PointerManager::Update | Pointer: (04D28A13) [Ok!] target.target
07/03/2025 21:58:13.694 | DEBUG    |                             PointerManager::Update | Pointer scan completed in: 27.329500ms
07/03/2025 21:58:13.694 | DEBUG    |                             PointerManager::Update | <End> [Status: Ok!]
07/03/2025 21:58:13.694 | DEBUG    |                            FontManager::Initialize | <Begin>
07/03/2025 21:58:13.694 | DEBUG    |                            FontManager::Initialize | <End> [Status: Ok!]
07/03/2025 21:58:13.694 | DEBUG    |                       PrimitiveManager::Initialize | <Begin>
07/03/2025 21:58:13.694 | DEBUG    |                       PrimitiveManager::Initialize | <End> [Status: Ok!]
07/03/2025 21:58:13.694 | DEBUG    |                             GuiManager::Initialize | <Begin>
07/03/2025 21:58:13.695 | DEBUG    |                           GuiManager::PrepareFonts | Loaded Font: Agave_Regular, 18px - is_jp: 0
07/03/2025 21:58:13.696 | DEBUG    |                           GuiManager::PrepareFonts | Loaded Font: Agave_Regular, 24px - is_jp: 0
07/03/2025 21:58:13.697 | DEBUG    |                           GuiManager::PrepareFonts | Loaded Font: Agave_Regular, 32px - is_jp: 0
07/03/2025 21:58:13.792 | DEBUG    |                             GuiManager::Initialize | <End> [Status: Ok!]
