05/28/2025 14:40:55.107 | DEBUG    |                                      InstallAshita | Installing Ashita into the current process.
05/28/2025 14:40:55.109 | DEBUG    |                             AshitaCore::Initialize |   0012 : -1
05/28/2025 14:40:55.109 | DEBUG    |                             AshitaCore::Initialize |   0013 : -1
05/28/2025 14:40:55.109 | DEBUG    |                             AshitaCore::Initialize |   0014 : -1
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize |   0015 : -1
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize |   0016 : -1
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize |   0017 : 0
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize |   0018 : 2
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize |   0019 : 1
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize |   0020 : 0
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize |   0021 : 1
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize |   0022 : 0
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize |   0023 : 0
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize |   0024 : -1
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize |   0025 : -1
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize |   0026 : -1
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize |   0027 : -1
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize |   0028 : 0
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize |   0029 : 20
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize |   0030 : 0
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize |   0031 : 1002740646
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize |   0032 : 0
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize |   0033 : 0
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize |   0034 : 2
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize |   0035 : 1
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize |   0036 : 2
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize |   0037 : 1920
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize |   0038 : 1080
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize |   0039 : 1
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize |   0040 : 0
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize |   0041 : 0
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize |   0042 : C:\Program Files (x86)\SquareEnix\FINAL FANTASY XI
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize |   0043 : 1
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize |   0044 : 1
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize |   0045 : 0
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize |   padmode000 : -1
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize |   padsin000 : -1
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize |   padguid000 : -1
05/28/2025 14:40:55.110 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
05/28/2025 14:40:55.110 | DEBUG    |                             Properties::Properties | .ctor
05/28/2025 14:40:55.110 | DEBUG    |                           ChatManager::ChatManager | .ctor
05/28/2025 14:40:55.110 | DEBUG    |                           FontManager::FontManager | .ctor
05/28/2025 14:40:55.110 | DEBUG    |                             GuiManager::GuiManager | .ctor
05/28/2025 14:40:55.110 | DEBUG    |   newIDirectInputDevice8A::newIDirectInputDevice8A | .ctor
05/28/2025 14:40:55.110 | DEBUG    |                             Controller::Controller | null.ctor
05/28/2025 14:40:55.110 | DEBUG    |                                     XInput::XInput | .ctor
05/28/2025 14:40:55.110 | DEBUG    |                         InputManager::InputManager | .ctor
05/28/2025 14:40:55.110 | DEBUG    |                       MemoryManager::MemoryManager | .ctor
05/28/2025 14:40:55.110 | DEBUG    |                       OffsetManager::OffsetManager | .ctor
05/28/2025 14:40:55.110 | DEBUG    |                       PacketManager::PacketManager | .ctor
05/28/2025 14:40:55.110 | DEBUG    |                       PluginManager::PluginManager | .ctor
05/28/2025 14:40:55.110 | DEBUG    |                 PolPluginManager::PolPluginManager | .ctor
05/28/2025 14:40:55.110 | DEBUG    |                     PointerManager::PointerManager | .ctor
05/28/2025 14:40:55.110 | DEBUG    |                 PrimitiveManager::PrimitiveManager | .ctor
05/28/2025 14:40:55.110 | DEBUG    |                   ResourceManager::ResourceManager | .ctor
05/28/2025 14:40:55.110 | DEBUG    |                             Properties::Initialize | <Begin>
05/28/2025 14:40:55.110 | DEBUG    |                             Properties::Initialize | <End> [Status: Ok!]
05/28/2025 14:40:55.110 | DEBUG    |                           InputManager::Initialize | <Begin>
05/28/2025 14:40:55.110 | DEBUG    |                           InputManager::Initialize | <End> [Status: Ok!]
05/28/2025 14:40:55.110 | DEBUG    |                          OffsetManager::Initialize | <Begin>
05/28/2025 14:40:55.110 | DEBUG    |                          OffsetManager::Initialize | <End> [Status: Ok!]
05/28/2025 14:40:55.110 | DEBUG    |                         PointerManager::Initialize | <Begin>
05/28/2025 14:40:55.110 | DEBUG    |                         PointerManager::Initialize | <End> [Status: Ok!]
05/28/2025 14:40:55.110 | DEBUG    |                          MemoryManager::Initialize | <Begin>
05/28/2025 14:40:55.110 | DEBUG    |                             MemoryManager::Release | <Begin>
05/28/2025 14:40:55.110 | DEBUG    |                             MemoryManager::Release | <End> [Status: Ok!]
05/28/2025 14:40:55.110 | DEBUG    |                          MemoryManager::Initialize | <End> [Status: Ok!]
05/28/2025 14:40:55.110 | DEBUG    |                            ChatManager::Initialize | <Begin>
05/28/2025 14:40:55.110 | DEBUG    |                            ChatManager::Initialize | <End> [Status: Ok!]
05/28/2025 14:40:55.110 | DEBUG    |                          PacketManager::Initialize | <Begin>
05/28/2025 14:40:55.110 | DEBUG    |                          PacketManager::Initialize | <End> [Status: Ok!]
05/28/2025 14:40:55.110 | DEBUG    |                          PluginManager::Initialize | <Begin>
05/28/2025 14:40:55.110 | DEBUG    |                          PluginManager::Initialize | <End> [Status: Ok!]
05/28/2025 14:40:55.110 | DEBUG    |                       PolPluginManager::Initialize | <Begin>
05/28/2025 14:40:55.172 | INFO     |                                              pivot | Using config file: 'C:\Ashita\Ashita-v4beta\config\pivot\pivot.ini'
05/28/2025 14:40:55.172 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Ashita\Ashita-v4beta\\config\pivot\pivot.ini
05/28/2025 14:40:55.179 | DEBUG    |                                              pivot | >> pivot settings <<
05/28/2025 14:40:55.179 | DEBUG    |                                              pivot | root_path C:\Ashita\Ashita-v4beta\polplugins\DATs
05/28/2025 14:40:55.179 | DEBUG    |                                              pivot | debug_log false
05/28/2025 14:40:55.179 | DEBUG    |                                              pivot | redirect_fopens true
05/28/2025 14:40:55.179 | DEBUG    |                                              pivot | overlays:
05/28/2025 14:40:55.179 | DEBUG    |                                              pivot | [00] XI-View
05/28/2025 14:40:55.179 | DEBUG    |                                              pivot | [01] XI-Vision
05/28/2025 14:40:55.179 | DEBUG    |                                              pivot | 
05/28/2025 14:40:55.179 | INFO     |                                              pivot | m_logDebug = Discard
05/28/2025 14:40:55.179 | INFO     |                                              pivot | m_rootPath = 'C:\Ashita\Ashita-v4beta\polplugins\DATs'
05/28/2025 14:40:55.179 | INFO     |                                              pivot | addOverlay: 'XI-View'
05/28/2025 14:40:55.181 | INFO     |                                              pivot | => success
05/28/2025 14:40:55.181 | INFO     |                                              pivot | addOverlay: 'XI-Vision'
05/28/2025 14:40:55.182 | WARN     |                                              pivot | WARNING:       12: ignoring 'C:\ASHITA\ASHITA-V4BETA\POLPLUGINS\DATS/XI-VISION//ROM/0/12.DAT'
05/28/2025 14:40:55.182 | WARN     |                                              pivot | WARNING:   119051: ignoring 'C:\ASHITA\ASHITA-V4BETA\POLPLUGINS\DATS/XI-VISION//ROM/119/51.DAT'
05/28/2025 14:40:55.182 | WARN     |                                              pivot | WARNING:   119057: ignoring 'C:\ASHITA\ASHITA-V4BETA\POLPLUGINS\DATS/XI-VISION//ROM/119/57.DAT'
05/28/2025 14:40:55.197 | INFO     |                                              pivot | => success
05/28/2025 14:40:55.231 | INFO     |                                              pivot | enabling fopen_s hook
05/28/2025 14:40:55.231 | INFO     |                                              pivot | m_hooksSet = true
05/28/2025 14:40:55.231 | DEBUG    |                             PolPluginManager::Load | Loaded POL plugin: pivot - Version: 4.16 - By: Heals
05/28/2025 14:40:55.231 | DEBUG    |                       PolPluginManager::Initialize | <End> [Status: Ok!]
05/28/2025 14:40:55.231 | DEBUG    |                             AshitaCore::Initialize | <End> [Status: Ok!]
05/28/2025 14:40:55.231 | DEBUG    |                    Ashita::Hooks::DirectX::Install | <Begin>
05/28/2025 14:40:55.231 | DEBUG    |                    Ashita::Hooks::DirectX::Install | <End> [Status: Ok!]
05/28/2025 14:40:55.231 | DEBUG    |                      Ashita::Hooks::Mutex::Install | <Begin>
05/28/2025 14:40:55.231 | DEBUG    |                      Ashita::Hooks::Mutex::Install | <End> [Status: Ok!]
05/28/2025 14:40:55.231 | DEBUG    |                   Ashita::Hooks::Registry::Install | <Begin>
05/28/2025 14:40:55.231 | DEBUG    |                   Ashita::Hooks::Registry::Install | <End> [Status: Ok!]
05/28/2025 14:40:55.231 | DEBUG    |                     Ashita::Hooks::Window::Install | <Begin>
05/28/2025 14:40:55.231 | DEBUG    |                     Ashita::Hooks::Window::Install | <End> [Status: Ok!]
05/28/2025 14:40:55.231 | DEBUG    |                     Ashita::Hooks::XInput::Install | <Begin>
05/28/2025 14:40:55.233 | DEBUG    |                     Ashita::Hooks::XInput::Install | <End> [Status: Ok!]
05/28/2025 14:40:59.042 | DEBUG    |        Ashita::Hooks::Window::Mine_CreateWindowExW | CreateWindowExW - Creating PlayOnline window. [dwExStyle: 0][dwStyle: 13238272][Pos: -2147483648 x -2147483648][Size: 653 x 517]
05/28/2025 14:40:59.043 | DEBUG    |        Ashita::Hooks::Window::Mine_CreateWindowExW | CreateWindowExW - Creating PlayOnline Mask window. [dwExStyle: 8][dwStyle: -2130706432][Pos: -1 x -1][Size: 1921 x 1081]
05/28/2025 14:40:59.047 | DEBUG    |    Ashita::Hooks::DirectX::Mine_DirectInput8Create | DirectInput8Create - Creating new DirectInput instance. [dwVersion: 2048]
05/28/2025 14:41:08.038 | DEBUG    |                                    UninstallAshita | Uninstalling Ashita from the current process. (26992)
05/28/2025 14:41:08.039 | DEBUG    |                                AshitaCore::Release | <Begin>
05/28/2025 14:41:08.039 | DEBUG    |                          PolPluginManager::Release | <Begin>
05/28/2025 14:41:08.039 | DEBUG    |                        PolPluginManager::UnloadAll | Unloading all POL plugins.
05/28/2025 14:41:08.039 | INFO     |                                              pivot | m_hooksSet = false
05/28/2025 14:41:08.039 | DEBUG    |                             PolPluginManager::Tick | Unloaded POL plugin: pivot
05/28/2025 14:41:08.039 | DEBUG    |                          PolPluginManager::Release | <End> [Status: Ok!]
05/28/2025 14:41:08.039 | DEBUG    |                PolPluginManager::~PolPluginManager | .dtor
05/28/2025 14:41:08.039 | DEBUG    |                             PluginManager::Release | <Begin>
05/28/2025 14:41:08.039 | DEBUG    |                           PluginManager::UnloadAll | Unloading all plugins.
05/28/2025 14:41:08.040 | DEBUG    |                             PluginManager::Release | <End> [Status: Ok!]
05/28/2025 14:41:08.040 | DEBUG    |                      PluginManager::~PluginManager | .dtor
05/28/2025 14:41:08.040 | DEBUG    |                              InputManager::Release | <Begin>
05/28/2025 14:41:08.040 | DEBUG    |                            Controller::~Controller | .dtor
05/28/2025 14:41:08.040 | DEBUG    |                        InputManager::SetController | Setting new controller instance..
05/28/2025 14:41:08.040 | DEBUG    |                            Controller::~Controller | <End> [Status: Ok!]
05/28/2025 14:41:08.040 | DEBUG    |  newIDirectInputDevice8A::~newIDirectInputDevice8A | .dtor
05/28/2025 14:41:08.040 | DEBUG    |                                    XInput::~XInput | .dtor
05/28/2025 14:41:08.040 | DEBUG    |                              InputManager::Release | <End> [Status: Ok!]
05/28/2025 14:41:08.040 | DEBUG    |                        InputManager::~InputManager | .dtor
05/28/2025 14:41:08.040 | DEBUG    |                             MemoryManager::Release | <Begin>
05/28/2025 14:41:08.040 | DEBUG    |                             MemoryManager::Release | <End> [Status: Ok!]
05/28/2025 14:41:08.040 | DEBUG    |                      MemoryManager::~MemoryManager | .dtor
05/28/2025 14:41:08.040 | DEBUG    |                            PointerManager::Release | <Begin>
05/28/2025 14:41:08.040 | DEBUG    |                            PointerManager::Release | <End> [Status: Ok!]
05/28/2025 14:41:08.040 | DEBUG    |                    PointerManager::~PointerManager | .dtor
05/28/2025 14:41:08.040 | DEBUG    |                             OffsetManager::Release | <Begin>
05/28/2025 14:41:08.040 | DEBUG    |                             OffsetManager::Release | <End> [Status: Ok!]
05/28/2025 14:41:08.040 | DEBUG    |                      OffsetManager::~OffsetManager | .dtor
05/28/2025 14:41:08.040 | DEBUG    |                             PacketManager::Release | <Begin>
05/28/2025 14:41:08.040 | DEBUG    |                             PacketManager::Release | <End> [Status: Ok!]
05/28/2025 14:41:08.040 | DEBUG    |                      PacketManager::~PacketManager | .dtor
05/28/2025 14:41:08.040 | DEBUG    |                          PrimitiveManager::Release | <Begin>
05/28/2025 14:41:08.040 | DEBUG    |                          PrimitiveManager::Release | <End> [Status: Ok!]
05/28/2025 14:41:08.040 | DEBUG    |                PrimitiveManager::~PrimitiveManager | .dtor
05/28/2025 14:41:08.040 | DEBUG    |                          PrimitiveManager::Release | <Begin>
05/28/2025 14:41:08.040 | DEBUG    |                          PrimitiveManager::Release | <End> [Status: Ok!]
05/28/2025 14:41:08.040 | DEBUG    |                               FontManager::Release | <Begin>
05/28/2025 14:41:08.040 | DEBUG    |                               FontManager::Release | <End> [Status: Ok!]
05/28/2025 14:41:08.040 | DEBUG    |                          FontManager::~FontManager | .dtor
05/28/2025 14:41:08.040 | DEBUG    |                               FontManager::Release | <Begin>
05/28/2025 14:41:08.040 | DEBUG    |                               FontManager::Release | <End> [Status: Ok!]
05/28/2025 14:41:08.040 | DEBUG    |                           ResourceManager::Release | <Begin>
05/28/2025 14:41:08.040 | DEBUG    |                           ResourceManager::Release | <End> [Status: Ok!]
05/28/2025 14:41:08.040 | DEBUG    |                  ResourceManager::~ResourceManager | .dtor
05/28/2025 14:41:08.040 | DEBUG    |                           ResourceManager::Release | <Begin>
05/28/2025 14:41:08.040 | DEBUG    |                           ResourceManager::Release | <End> [Status: Ok!]
05/28/2025 14:41:08.041 | DEBUG    |                                GuiManager::Release | <Begin>
05/28/2025 14:41:08.041 | DEBUG    |                                GuiManager::Release | <End> [Status: Ok!]
05/28/2025 14:41:08.041 | DEBUG    |                            GuiManager::~GuiManager | .dtor
05/28/2025 14:41:08.041 | DEBUG    |                                Properties::Release | <Begin>
05/28/2025 14:41:08.041 | DEBUG    |                                Properties::Release | <End> [Status: Ok!]
05/28/2025 14:41:08.041 | DEBUG    |                            Properties::~Properties | .dtor
05/28/2025 14:41:08.041 | DEBUG    |                               ChatManager::Release | <Begin>
05/28/2025 14:41:08.041 | DEBUG    |                               ChatManager::Release | <End> [Status: Ok!]
05/28/2025 14:41:08.041 | DEBUG    |                          ChatManager::~ChatManager | .dtor
05/28/2025 14:41:08.041 | DEBUG    |                                AshitaCore::Release | <End> [Status: Ok!]
05/28/2025 14:41:08.041 | DEBUG    |                  Ashita::Hooks::DirectX::Uninstall | <Begin>
05/28/2025 14:41:08.041 | DEBUG    |                  Ashita::Hooks::DirectX::Uninstall | <End> [Status: Ok!]
05/28/2025 14:41:08.041 | DEBUG    |                    Ashita::Hooks::Mutex::Uninstall | <Begin>
05/28/2025 14:41:08.041 | DEBUG    |                    Ashita::Hooks::Mutex::Uninstall | <End> [Status: Ok!]
05/28/2025 14:41:08.041 | DEBUG    |                 Ashita::Hooks::Registry::Uninstall | <Begin>
05/28/2025 14:41:08.041 | DEBUG    |                 Ashita::Hooks::Registry::Uninstall | <End> [Status: Ok!]
05/28/2025 14:41:08.041 | DEBUG    |                   Ashita::Hooks::Window::Uninstall | <Begin>
05/28/2025 14:41:08.041 | DEBUG    |                   Ashita::Hooks::Window::Uninstall | <End>
05/28/2025 14:41:08.041 | DEBUG    |                                    UninstallAshita | Finished!
05/28/2025 14:41:08.104 | DEBUG    |                                    UninstallAshita | Uninstalling Ashita from the current process. (26992)
05/28/2025 14:41:08.104 | DEBUG    |                                AshitaCore::Release | <Begin>
05/28/2025 14:41:08.104 | DEBUG    |                                AshitaCore::Release | <End> [Status: Ok!]
05/28/2025 14:41:08.104 | DEBUG    |                  Ashita::Hooks::DirectX::Uninstall | <Begin>
05/28/2025 14:41:08.104 | DEBUG    |                  Ashita::Hooks::DirectX::Uninstall | <End> [Status: Ok!]
05/28/2025 14:41:08.104 | DEBUG    |                    Ashita::Hooks::Mutex::Uninstall | <Begin>
05/28/2025 14:41:08.104 | DEBUG    |                    Ashita::Hooks::Mutex::Uninstall | <End> [Status: Ok!]
05/28/2025 14:41:08.104 | DEBUG    |                 Ashita::Hooks::Registry::Uninstall | <Begin>
05/28/2025 14:41:08.104 | DEBUG    |                 Ashita::Hooks::Registry::Uninstall | <End> [Status: Ok!]
05/28/2025 14:41:08.104 | DEBUG    |                   Ashita::Hooks::Window::Uninstall | <Begin>
05/28/2025 14:41:08.104 | DEBUG    |                   Ashita::Hooks::Window::Uninstall | <End>
05/28/2025 14:41:08.104 | DEBUG    |                                    UninstallAshita | Finished!
